,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
164,Bob,21.48364,-15.45269,-0.8382799999999999,1.6729900000000002,-0.11696,GMMs and Accordions,6.0302,-6.39942,-79.62564,9.03008,-20.0885,True
28,Atsuto,-15.93236,-15.36891,0.08402000000000001,-4.95284,-3.2286200000000003,GMMs and Accordions,-5.00904,25.5088,-72.41075,10.58792,-19.97959,False
559,Bob,-24.22149,-15.40158,0.40512,2.0377400000000003,-6.02045,Bayesian Inference,-15.371570000000002,5.974069999999998,-77.43168,7.8967,-20.02205,False
193,Bob,13.42329,-15.43648,-0.63541,7.57495,-6.33826,GMMs and Accordions,9.26145,-2.05643,-79.98283,8.44107,-20.06742,True
380,Atsuto,-6.95754,-15.50964,0.13781,24.72689,-9.67083,Bayesian Inference,4.28062,25.69574,-77.92399,7.21571,-20.16254,False
634,Atsuto,-30.84736,-15.509379999999998,0.84803,8.33597,-1.73377,Bayesian Inference,4.47952,8.32443,-78.89756,7.8691,-20.16219,False
169,Bob,-35.06361,-15.43595,0.80609,14.81971,4.35375,Bayesian Inference,21.67328,-25.95736,-78.45156999999998,7.2900800000000014,-20.06674,False
479,Jorg,-1.95758,-15.460070000000002,-0.12397,-2.68843,-3.16025,GMMs and Accordions,32.28582,-4.2941,-76.09295,6.796239999999999,-20.09809,False
140,Bob,7.02935,-15.42869,-0.46293,7.393680000000002,-8.370560000000001,GMMs and Accordions,12.06355,-33.86308,-79.67115,5.7089,-20.05729,True
173,Atsuto,-41.7442,-15.34086,0.78809,4.4050400000000005,2.28865,Bayesian Inference,-1.2965,-12.23302,-78.98724,8.71976,-19.94312,False
6,Bob,-12.06341,-15.39016,0.01734,1.92766,-2.52138,Bayesian Inference,-14.80564,21.27088,-78.26144000000002,8.06903,-20.00721,False
638,Bob,-35.74366,-15.34761,0.6249399999999999,19.13461,1.4079700000000002,Bayesian Inference,-5.6532,2.9327,-79.22543,9.02164,-19.9519,False
942,Shoogee,8.98063,-15.61607,-0.0938,19.8896,3.37946,GMMs and Accordions,-20.99807,-14.17525,-71.43901,5.05234,-20.30088,True
73,Atsuto,2.68063,-15.49634,-0.17929,-11.92644,-4.52559,Bayesian Inference,1.85319,-5.22748,-76.74211,6.7287,-20.14525,True
679,Bob,13.408779999999998,-15.404979999999998,-0.7067899999999999,9.28239,-0.85336,GMMs and Accordions,-6.44341,13.73561,-77.33685,8.219430000000001,-20.02647,True
405,Shoogee,-4.26414,-15.48847,0.00939,12.28523,-0.44226,Bayesian Inference,2.68824,-87.07738,-76.00188,5.66789,-20.13501,False
238,Bob,-40.29689000000001,-15.33173,0.7242,13.20572,6.45788,Bayesian Inference,20.25871,-60.55551,-77.04154,7.0567,-19.93125,False
145,Shoogee,-5.07444,-15.50361,0.06802000000000001,14.74901,11.32918,Bayesian Inference,30.3334,-4.44609,-76.38673,10.66831,-20.15469,False
788,Atsuto,-3.92835,-15.3915,-0.22166,14.76095,4.04315,Bayesian Inference,-3.92798,8.3646,-77.91929,7.79665,-20.00895,False
234,Jorg,-27.52263,-15.38811,0.47265,-0.12212,-4.76326,GMMs and Accordions,-0.13623,-14.54048,-75.67211999999998,8.04883,-20.00454,False
220,Shoogee,-4.20405,-15.495170000000002,0.02289,18.6464,-6.590330000000002,Bayesian Inference,-12.96987,35.99899,-74.65289,4.10334,-20.14372,False
984,Atsuto,-37.98922,-15.40792,0.82925,10.76566,-6.59904,Bayesian Inference,-5.69371,12.64898,-71.86377,10.01822,-20.0303,False
970,Atsuto,-31.41361,-15.42494,0.6723899999999999,2.32512,-5.14735,Bayesian Inference,1.56923,12.03241,-73.79509,7.278,-20.05243,False
132,Bob,-30.823390000000003,-15.45235,0.71732,12.81052,5.14593,Bayesian Inference,16.459570000000006,-26.20291,-78.40381,6.40051,-20.08806,False
985,Bob,0.89089,-15.453920000000002,-0.22276,12.1877,-4.04666,GMMs and Accordions,6.90232,-14.51529,-80.96988,7.198460000000002,-20.09009,True
902,Bob,-21.61615,-15.46653,0.47569,0.1867,2.4225,Bayesian Inference,-1.2818200000000002,-7.47715,-76.16965,5.96926,-20.10649,False
185,Jorg,-9.9944,-15.39161,-0.04093,6.71519,-9.68871,Bayesian Inference,8.47771,46.25132,-76.57858,9.08133,-20.00909,False
41,Jorg,-14.32877,-15.37381,0.04748,0.86359,-1.04626,Bayesian Inference,2.96498,-12.78634,-78.30325,7.367189999999999,-19.98596,False
760,Bob,7.8646,-15.43535,-0.47257,10.17883,4.31515,GMMs and Accordions,-10.7177,12.56538,-74.78465,9.3269,-20.06596,True
108,Bob,-4.08642,-15.46554,-0.04816,13.14323,-12.20216,Bayesian Inference,-3.1853700000000003,4.34105,-76.84544,9.47149,-20.1052,False
585,Bob,-29.69844,-15.46667,0.71648,16.01355,3.13366,Bayesian Inference,-2.71878,14.03173,-78.64995,10.6082,-20.10667,False
56,Atsuto,-29.66024,-15.45921,0.69833,11.87453,5.98121,Bayesian Inference,0.02932,5.8307400000000005,-73.35181,8.55333,-20.09697,False
969,Atsuto,-34.34186,-15.40401,0.7118,21.39309,-3.5275199999999995,Bayesian Inference,5.99368,5.20091,-74.0887,5.38919,-20.02522,False
433,Bob,-1.40937,-15.46047,-0.13938,1.158,-3.2842300000000004,Bayesian Inference,4.6722199999999985,-4.94801,-77.01785,8.195739999999999,-20.09861,False
956,Atsuto,-35.11939,-15.37607,0.67123,21.80259,4.12023,Bayesian Inference,5.64591,8.91763,-77.83581,6.88837,-19.98889,False
855,Atsuto,-34.40487,-15.46347,0.8492299999999999,3.39673,-1.31087,Bayesian Inference,7.708660000000001,-9.55202,-75.47739,9.14089,-20.10251,False
24,Bob,7.663310000000001,-15.483720000000002,-0.35633000000000004,14.24966,-1.50232,GMMs and Accordions,0.6190899999999999,-1.88073,-77.14143,6.865710000000001,-20.12883,True
635,Bob,8.43184,-15.42053,-0.5232399999999999,9.59184,-1.84932,GMMs and Accordions,5.00779,-8.12322,-77.11211999999998,7.671019999999999,-20.0467,True
528,Bob,-0.8763299999999999,-15.377579999999998,-0.34421,-8.17983,-3.84909,GMMs and Accordions,1.06788,-14.80932,-78.34026999999998,11.09507,-19.99085,False
615,Jorg,-25.35202,-15.43498,0.5149100000000001,10.45114,-0.26589,Bayesian Inference,19.134220000000006,9.90343,-76.68115,9.76211,-20.06547,False
938,Atsuto,-9.65216,-15.41796,0.00898,10.91071,-3.65545,Bayesian Inference,-2.15262,15.80914,-76.9691,6.19324,-20.04335,False
921,Bob,-8.742280000000001,-15.41645,-0.02153,15.63991,-1.87616,Bayesian Inference,-3.55116,10.10735,-79.02646999999997,7.8239,-20.04139,False
338,Jorg,-34.39282,-15.35072,0.59183,12.48312,-2.85747,Bayesian Inference,-15.37737,-33.49548,-71.54451,5.19106,-19.95594,False
51,Atsuto,-14.29369,-15.50041,0.33503,1.48842,-0.61142,Bayesian Inference,-5.26968,-12.59583,-75.44075,5.79341,-20.15053,False
861,Bob,7.498660000000001,-15.450070000000002,-0.42815,26.7052,4.23721,GMMs and Accordions,10.42969,-15.960999999999999,-78.10587,9.22674,-20.08509,True
513,Bob,19.22324,-15.48849,-0.6894100000000001,7.9843199999999985,1.74243,GMMs and Accordions,-10.10936,20.49668,-76.67023,6.56365,-20.13503,True
915,Jorg,-29.16966,-15.377,0.49633,4.6266,-5.8628,Bayesian Inference,-21.17966,-16.38289,-78.26091,10.04778,-19.9901,False
629,Atsuto,-42.88702,-15.35353,0.85098,8.00491,-0.7557699999999999,Bayesian Inference,-4.51443,-8.760660000000001,-77.25708,7.91893,-19.95959,False
264,Bob,4.26057,-15.42548,-0.38784,20.61701,5.2826,GMMs and Accordions,-19.0079,37.08749,-78.56683000000002,9.06842,-20.05313,True
534,Atsuto,-9.01592,-15.3671,-0.12591,7.6848100000000015,-0.99803,Bayesian Inference,15.29923,1.41761,-74.76953,7.769189999999999,-19.97723,False
706,Atsuto,-7.260389999999999,-15.43456,-0.02434,15.57804,-6.60967,Bayesian Inference,-6.10901,6.907710000000002,-74.36569,6.45054,-20.06493,False
678,Atsuto,-7.297510000000001,-15.478470000000002,0.07686,13.860920000000002,-9.23196,Bayesian Inference,4.53171,31.90886,-75.37468,9.45395,-20.12201,False
493,Bob,20.76022,-15.45466,-0.8122699999999999,-15.19909,-0.03942,Bayesian Inference,-6.15736,10.72137,-79.42675,9.2918,-20.09106,True
626,Atsuto,-29.237170000000006,-15.38876,0.52515,-11.74036,4.23114,GMMs and Accordions,10.6624,6.0000300000000015,-73.06356,7.876489999999999,-20.00539,False
836,Atsuto,-13.07251,-15.356370000000002,-0.02967,7.64203,-0.34732,Bayesian Inference,-12.81356,2.3714,-78.81998,7.704269999999998,-19.96328,False
18,Shoogee,3.42031,-15.56648,-0.04139,-0.43013,5.0397300000000005,Bayesian Inference,-6.02647,-0.62832,-72.20879000000002,4.1285,-20.23643,True
711,Shoogee,0.7319,-15.52065,-0.0659,22.98529,-1.6630200000000002,GMMs and Accordions,24.9081,12.68308,-73.41234,5.97823,-20.17684,True
500,Atsuto,-24.92458,-15.37004,0.35415,-19.4316,5.25321,GMMs and Accordions,-10.01857,6.04452,-79.43581,8.93037,-19.98105,False
596,Shoogee,-9.14631,-15.472879999999998,0.11912,25.25533,4.73879,Bayesian Inference,-0.8345799999999999,31.73217,-75.90958,7.2678,-20.11474,False
424,Jorg,-40.41904,-15.36605,0.80608,1.35654,1.49528,Bayesian Inference,24.65383,-29.85763,-77.53063,5.3520900000000005,-19.97587,False
367,Atsuto,-10.85561,-15.49504,0.22051,15.39589,13.16736,Bayesian Inference,5.51544,-6.00002,-79.47604,5.41102,-20.14355,False
83,Bob,17.022489999999998,-15.51167,-0.57108,11.8445,-0.91475,GMMs and Accordions,13.3393,-33.841570000000004,-77.23088,6.95447,-20.16517,True
61,Atsuto,-10.81817,-15.50196,0.23516,7.76577,-2.80203,Bayesian Inference,2.31857,-2.9936,-74.22052,8.07586,-20.15255,False
428,Bob,15.06453,-15.40801,-0.7491399999999999,2.56968,-1.75983,GMMs and Accordions,-2.22732,3.66711,-79.88174000000002,5.89495,-20.03041,True
272,Jorg,-4.47578,-15.39775,-0.19111,21.47498,-9.95745,Bayesian Inference,-11.80988,19.03196,-78.11135999999998,8.33836,-20.01708,False
285,Jorg,-3.80499,-15.45311,-0.08488,-5.66383,-5.33222,GMMs and Accordions,-14.888,-76.5827,-76.58348000000002,9.95137,-20.08904,False
360,Bob,5.81852,-15.394570000000002,-0.50468,15.566529999999998,1.29391,GMMs and Accordions,9.7234,-25.83372,-78.49844,5.8293599999999985,-20.01294,True
354,Jorg,-2.28934,-15.45905,-0.11643,13.87427,0.93835,Bayesian Inference,31.66463,31.57082,-78.71709,9.33392,-20.09676,False
447,Atsuto,-25.90632,-15.51518,0.71425,-11.21328,1.30354,GMMs and Accordions,-6.24601,1.85141,-78.3548,6.51706,-20.16974,False
278,Bob,-22.1826,-15.455329999999998,0.467,14.46552,4.179119999999998,Bayesian Inference,19.54252,-40.75652,-79.05659,8.0927,-20.09193,False
12,Bob,-13.24424,-15.42325,0.12791,1.06133,7.995989999999999,Bayesian Inference,-9.99321,15.00159,-76.78472,8.25805,-20.05022,False
182,Atsuto,-7.629119999999999,-15.40577,-0.079,2.03782,4.1426,Bayesian Inference,5.71868,-9.24616,-75.51791999999998,7.19342,-20.02751,False
368,Jorg,-3.1286400000000003,-15.44363,-0.12662,-5.96612,2.16541,GMMs and Accordions,-18.04158,7.05979,-75.49744,6.21359,-20.07671,False
483,Atsuto,-9.66988,-15.39839,-0.03512,14.64526,-6.909210000000002,Bayesian Inference,6.92382,11.30079,-75.08789,7.79018,-20.01791,False
958,Atsuto,-11.02631,-15.44537,0.11235,17.40768,4.83031,Bayesian Inference,-0.96365,-9.7903,-76.94959,8.5726,-20.07898,False
223,Bob,-1.22331,-15.47629,-0.10884,4.16137,10.11302,Bayesian Inference,17.94376,-27.39984,-74.27659,6.5522300000000016,-20.11918,False
595,Jorg,-36.78054,-15.378,0.72506,11.32987,-3.14795,Bayesian Inference,13.1971,-17.76823,-75.17777,9.18785,-19.9914,False
695,Bob,24.87791,-15.50894,-0.81103,-5.43651,0.28292,Bayesian Inference,1.20969,-6.4206,-78.88481999999998,7.94535,-20.16163,True
494,Atsuto,-31.30791,-15.48293,0.8014399999999999,10.74156,0.16662000000000002,Bayesian Inference,9.2426,-5.84306,-71.55096999999998,5.7448,-20.12781,False
576,Shoogee,8.5847,-15.59646,-0.12673,11.24477,2.0609,GMMs and Accordions,4.32034,8.85971,-73.64224,4.33899,-20.27539,True
653,Atsuto,-18.63777,-15.47859,0.41455,-1.86709,1.56666,GMMs and Accordions,4.00673,-5.54403,-77.69566,7.00707,-20.12216,False
605,Atsuto,-19.15657,-15.3973,0.24468,6.07262,-0.15778,Bayesian Inference,-5.20308,24.29916,-77.5811,8.62358,-20.0165,False
176,Jorg,-28.79148,-15.39586,0.5280699999999999,0.14525,6.9988899999999985,Bayesian Inference,6.8369399999999985,-28.31427,-73.40298,5.24516,-20.01462,False
662,Bob,-22.70848,-15.45266,0.47657,14.796129999999998,3.74807,Bayesian Inference,7.58515,-10.19867,-78.28648000000003,9.01504,-20.08846,False
667,Bob,-25.70819,-15.40422,0.45539,13.558929999999998,-4.54603,Bayesian Inference,4.9355400000000005,-9.53959,-77.51931,6.63105,-20.02549,False
582,Shoogee,4.31162,-15.60141,0.01171,2.28845,1.54933,GMMs and Accordions,-9.30806,31.85,-73.80207,7.1406399999999985,-20.28183,True
986,Bob,-23.73071,-15.47467,0.55715,7.99206,-0.88565,Bayesian Inference,-5.64312,12.35575,-77.34145,9.90811,-20.11707,False
393,Bob,8.129669999999999,-15.410570000000002,-0.53697,16.54151,-0.30031,GMMs and Accordions,-7.52101,5.83451,-79.26012,7.550160000000001,-20.03374,True
163,Jorg,-36.76513,-15.43646,0.8578899999999999,7.89933,1.16648,Bayesian Inference,-17.59502,-10.88094,-76.89175,7.266839999999998,-20.0674,False
248,Shoogee,-3.88852,-15.48065,-0.0196,6.84853,6.59077,Bayesian Inference,15.47652,39.08605,-73.45098,5.74938,-20.12485,False
631,Atsuto,-3.32738,-15.41792,-0.17932,7.434989999999999,0.03108,Bayesian Inference,7.28777,3.6319999999999997,-75.61303000000002,9.1787,-20.04329,False
880,Jorg,-22.62493,-15.43745,0.43939,-0.40327,0.18043,GMMs and Accordions,-22.404020000000006,-1.7998599999999998,-73.90687,9.6497,-20.06868,False
666,Shoogee,-1.40417,-15.52943,0.017669999999999998,6.707489999999999,1.86799,Bayesian Inference,-7.68636,14.9181,-76.16794,4.68906,-20.18825,False
375,Bob,-32.96953,-15.37661,0.60849,0.38979,-7.409389999999998,Bayesian Inference,11.13902,-3.11286,-73.99526,12.02292,-19.98959,False
412,Jorg,-0.80402,-15.39025,-0.31747,20.23352,-8.388589999999999,Bayesian Inference,-13.931820000000002,5.38421,-72.69433000000002,4.35161,-20.00732,False
74,Bob,8.84117,-15.45835,-0.4492100000000001,9.99071,0.8845700000000001,GMMs and Accordions,-23.05541,35.83609000000001,-77.02928,7.15676,-20.09585,True
113,Shoogee,-5.24016,-15.525620000000002,0.12315,9.85709,7.6307800000000015,Bayesian Inference,2.64942,22.08868,-74.55631,5.31887,-20.18331,False
944,Atsuto,-9.03565,-15.36823,-0.12275,4.67357,-5.62284,Bayesian Inference,6.25223,-1.81968,-74.0104,7.98509,-19.9787,False
557,Bob,-0.01155,-15.36864,-0.39031,5.6687,5.303730000000002,Bayesian Inference,4.24027,3.4113300000000004,-79.27175,7.16648,-19.97923,False
390,Bob,1.1201299999999998,-15.449129999999998,-0.24049,15.1596,6.97805,GMMs and Accordions,-21.84991,43.27321,-78.71986,7.639589999999999,-20.08387,True
104,Atsuto,-8.68029,-15.450879999999998,0.0551,28.42826,8.26709,Bayesian Inference,-2.7164200000000003,-10.88364,-72.14267,8.90627,-20.08614,False
114,Atsuto,-37.44865,-15.34841,0.67747,18.49772,0.24485,Bayesian Inference,-6.65124,11.38182,-79.33461,6.71368,-19.95293,False
417,Jorg,-3.99411,-15.41134,-0.17447,-12.47741,1.91708,GMMs and Accordions,-3.80231,-14.18242,-76.91304000000002,8.12242,-20.03475,False
464,Bob,-1.81146,-15.43554,-0.18424,24.91775,1.46192,Bayesian Inference,5.44949,-14.06877,-76.05811,8.11312,-20.0662,False
457,Bob,15.54164,-15.42424,-0.72635,2.66162,6.06062,GMMs and Accordions,19.85008,-27.53625,-78.84905,9.3248,-20.05151,True
409,Atsuto,-40.91114,-15.3409,0.76339,3.76568,6.0766,Bayesian Inference,5.45343,-11.28532,-75.23912,7.63725,-19.94317,False
92,Atsuto,5.23568,-15.52894,-0.18099,11.33897,1.3843,GMMs and Accordions,-6.05955,13.36386,-79.52521,9.90644,-20.18763,True
913,Jorg,-29.26495,-15.36595,0.47397,12.09992,-5.7413300000000005,Bayesian Inference,-18.11615,-30.462020000000006,-73.38804,7.05806,-19.97574,False
89,Bob,0.68938,-15.47269,-0.17397,1.07064,-2.43698,GMMs and Accordions,-17.19989,38.70521,-76.76885,7.9954800000000015,-20.11449,True
336,Jorg,-10.09613,-15.42927,0.04796,21.60038,7.16605,Bayesian Inference,6.659610000000002,47.73105,-75.44303000000002,5.68949,-20.05805,False
983,Jorg,-1.00507,-15.46025,-0.15192,5.16293,1.5904200000000002,Bayesian Inference,8.55851,6.65096,-75.97237,10.82264,-20.09832,False
916,Bob,-7.70358,-15.45258,0.02992,4.4508,1.95811,Bayesian Inference,-4.44057,0.60214,-78.50585,8.23369,-20.08835,False
928,Shoogee,-6.5610100000000005,-15.47395,0.04463,-4.25651,-2.27147,GMMs and Accordions,11.49356,-22.17364,-77.20132,8.28834,-20.11613,False
602,Jorg,-30.5728,-15.41121,0.61607,-6.38805,-2.77638,GMMs and Accordions,-32.74619000000001,-3.98977,-73.71152,3.88862,-20.03457,False
590,Atsuto,-9.56752,-15.41663,0.00343,0.90922,6.08434,Bayesian Inference,2.1189400000000003,-0.97255,-78.18079,8.14557,-20.04162,False
630,Atsuto,-31.3006,-15.490329999999998,0.81809,4.07702,3.362,Bayesian Inference,-9.34832,8.74571,-77.55601999999998,6.65327,-20.13742,False
94,Jorg,-30.43481,-15.34475,0.46045,10.95649,5.63854,Bayesian Inference,14.83694,3.4264900000000003,-73.16975,6.9136,-19.94818,False
11,Bob,-7.22974,-15.4124,-0.07578,23.1572,3.48151,Bayesian Inference,20.41084,-34.96813,-78.15053,5.96563,-20.03612,False
396,Bob,-13.04568,-15.3678,-0.00442,8.4652,0.57722,Bayesian Inference,1.09762,-14.72424,-78.42931999999998,7.599069999999998,-19.97813,False
530,Shoogee,-0.98498,-15.57371,0.10616,14.88282,-6.90862,Bayesian Inference,-19.51641,47.20821,-73.8865,6.46002,-20.24582,False
43,Shoogee,-1.34963,-15.48479,-0.08572,10.66485,5.90374,Bayesian Inference,-12.64422,-6.77717,-77.19879,6.4028800000000015,-20.13022,False
42,Shoogee,7.34082,-15.5985,-0.08506,6.43607,-5.33948,GMMs and Accordions,14.40008,29.63424,-74.51749000000002,6.91892,-20.27805,True
329,Atsuto,-38.01919,-15.41269,0.841,7.27176,7.359889999999999,Bayesian Inference,3.13235,6.21406,-75.93105,6.77422,-20.03649,False
167,Atsuto,-22.82339,-15.42675,0.42092,12.10036,0.85124,Bayesian Inference,4.39861,13.75509,-79.52769,10.64026,-20.05478,False
889,Bob,-31.56806,-15.352,0.51069,12.79021,-11.59561,Bayesian Inference,10.87504,7.501460000000002,-78.62883000000002,7.7260399999999985,-19.9576,False
912,Atsuto,-27.5685,-15.40303,0.50803,11.90625,2.17323,Bayesian Inference,1.6416099999999998,-14.4582,-76.77676,8.27973,-20.02394,False
594,Jorg,-0.46659,-15.45085,-0.18936,31.11144,1.43456,Bayesian Inference,-0.12729,-4.44136,-75.74558,11.50554,-20.0861,False
752,Atsuto,-37.02281,-15.43597,0.8644299999999999,-5.44374,4.7038,GMMs and Accordions,4.76932,6.20386,-76.56775999999998,6.87255,-20.06676,False
100,Bob,-22.34696,-15.40523,0.35767,12.79286,-3.94405,Bayesian Inference,-7.427219999999998,20.32119,-78.58851999999997,8.31372,-20.0268,False
426,Bob,-44.7149,-15.3378,0.86951,4.10593,2.79671,Bayesian Inference,7.77067,-16.97831,-78.87779,8.72408,-19.93915,False
178,Atsuto,-3.99162,-15.482920000000002,-0.01136,1.98053,-1.26664,Bayesian Inference,-2.57742,10.76284,-73.82706,6.7644600000000015,-20.12779,False
444,Atsuto,-14.81771,-15.50066,0.35121,1.39354,2.63327,Bayesian Inference,9.70555,5.1120800000000015,-72.45561,7.39115,-20.15086,False
416,Shoogee,6.0251,-15.57345,-0.10302,-6.08375,-3.11695,Bayesian Inference,7.882860000000001,-25.29883,-74.33787,6.43147,-20.24548,True
644,Bob,-22.03364,-15.43658,0.41982,9.27786,-2.09921,Bayesian Inference,-4.64023,-3.26603,-80.14107,7.358860000000001,-20.06755,False
877,Shoogee,2.80885,-15.54121,-0.08081,19.810270000000006,-6.92307,GMMs and Accordions,-9.54896,41.95121,-75.97628,5.87573,-20.20358,True
655,Bob,-8.70293,-15.35997,-0.15147,28.84851,1.31683,Bayesian Inference,23.09564,-44.31261,-77.40734,5.04282,-19.96796,False
177,Bob,-2.11174,-15.489020000000002,-0.0534,4.88413,-5.60498,Bayesian Inference,6.99288,-11.74967,-76.94868000000002,8.56855,-20.135720000000006,False
395,Atsuto,-22.34749,-15.38801,0.31843,1.10649,-0.6734,Bayesian Inference,-10.74705,10.13867,-76.01261,9.30626,-20.00441,False
672,Shoogee,4.65816,-15.560570000000002,-0.0917,8.56317,-13.73448,GMMs and Accordions,8.53346,-12.77707,-75.33558000000002,7.2159,-20.22874,True
789,Shoogee,-8.2848,-15.4876,0.12705,7.58798,-3.76772,Bayesian Inference,-8.859210000000003,-18.25107,-74.00571,6.44725,-20.13388,False
965,Jorg,-6.56469,-15.43576,-0.04232,23.7389,4.33908,Bayesian Inference,-23.7214,-17.64745,-74.52020999999998,10.49857,-20.06649,False
680,Jorg,-37.97205,-15.34236,0.6792600000000001,-8.93175,-1.31003,GMMs and Accordions,14.0741,8.35405,-72.93384,4.80025,-19.94507,False
383,Atsuto,-28.47082,-15.47384,0.69629,16.10015,-2.87746,Bayesian Inference,-11.91921,-4.6125300000000005,-74.31223,6.88823,-20.11599,False
951,Jorg,-13.58828,-15.361479999999998,-0.00267,-3.2508,0.4396600000000001,GMMs and Accordions,16.639789999999998,39.37944,-76.14204000000002,8.980260000000003,-19.96993,False
718,Bob,14.0305,-15.43061,-0.66685,9.88071,1.67788,GMMs and Accordions,12.7935,-23.20881,-76.97069,10.89937,-20.0598,True
257,Bob,-9.23755,-15.46885,0.11266,15.80744,10.37039,Bayesian Inference,10.0815,-18.92108,-80.47003000000002,8.34867,-20.10951,False
535,Bob,5.79102,-15.39165,-0.51052,-0.96609,0.41185,Bayesian Inference,4.24803,-6.6552,-79.45525,9.01513,-20.00914,True
335,Bob,14.31095,-15.48691,-0.54685,4.27131,2.28859,GMMs and Accordions,-12.62268,19.24656,-77.35705,9.29481,-20.13298,True
611,Jorg,-0.7843600000000001,-15.42885,-0.23007,-4.14123,-1.75314,GMMs and Accordions,-18.16554,15.0786,-73.61861999999998,7.30293,-20.0575,False
15,Atsuto,-13.56923,-15.457,0.21453000000000005,11.7349,0.28664,Bayesian Inference,6.77848,-4.28455,-75.25672,7.731619999999999,-20.09411,False
3,Atsuto,-18.3993,-15.47262,0.39385,0.3231,-1.22566,Bayesian Inference,8.8181,-8.26627,-78.24734000000002,8.27237,-20.11441,False
876,Bob,-23.20434,-15.46351,0.5160399999999999,6.31167,-1.28875,Bayesian Inference,9.15312,-18.10811,-77.57085,7.894989999999999,-20.10256,False
324,Bob,-15.85062,-15.43545,0.23328,26.86317,1.95638,Bayesian Inference,-8.3926,3.96762,-79.08295,7.73865,-20.06608,False
650,Atsuto,-19.82007,-15.3874,0.24183,3.45846,1.9094,Bayesian Inference,-3.70897,11.34422,-74.54167,8.72615,-20.00362,False
256,Bob,-30.900270000000006,-15.40898,0.62071,20.70754,-5.2777699999999985,Bayesian Inference,10.17624,-27.97057,-78.53623,8.68033,-20.03167,False
542,Atsuto,-28.97926,-15.4502,0.65754,-22.50971,-2.4463,GMMs and Accordions,-4.49793,1.91427,-71.89421999999998,7.51881,-20.08526,False
754,Atsuto,-38.3615,-15.36394,0.74006,17.03019,-2.0077,Bayesian Inference,2.68886,4.07096,-75.3708,7.75374,-19.97313,False
222,Atsuto,-32.9045,-15.472370000000002,0.82488,6.17984,-4.68939,Bayesian Inference,-5.10878,-16.10568,-79.3615,9.83218,-20.11409,False
179,Bob,-5.01951,-15.45409,-0.04651,-0.02914,2.40673,GMMs and Accordions,-5.51676,11.26628,-78.36,8.75658,-20.09031,False
978,Jorg,-3.87342,-15.37526,-0.26031,10.16559,5.75079,Bayesian Inference,0.25064000000000003,-4.21328,-76.3259,8.50948,-19.98784,False
22,Shoogee,8.025689999999999,-15.59959,-0.10294,-0.12419,-10.77895,Bayesian Inference,0.3524,-13.36785,-73.79352,5.949319999999998,-20.27947,True
356,Atsuto,-29.72175,-15.43622,0.64776,6.698339999999999,5.44855,Bayesian Inference,5.09862,3.09091,-78.32475,9.09661,-20.06709,False
879,Bob,18.68856,-15.49067,-0.6685399999999999,23.83817,1.51315,GMMs and Accordions,-0.8892399999999999,13.57836,-77.64052,6.17961,-20.13787,True
870,Bob,-10.86632,-15.395220000000002,-0.00674,22.77252,10.73454,Bayesian Inference,4.5799699999999985,-1.05845,-79.70525,7.78706,-20.01379,False
340,Bob,-35.95653,-15.36436,0.6694399999999999,21.0851,-7.71478,Bayesian Inference,-12.82019,27.568340000000006,-80.72446,8.15255,-19.97366,False
431,Atsuto,-24.89674,-15.51736,0.68918,2.67784,3.17965,Bayesian Inference,6.91614,1.73277,-73.02147,6.59892,-20.17257,False
548,Jorg,-26.25776,-15.3886,0.43614,16.1692,5.915780000000002,Bayesian Inference,3.87519,35.47982000000001,-76.32037,8.39684,-20.00519,False
828,Bob,-6.84397,-15.48115,0.06947,-6.9847199999999985,-13.45231,GMMs and Accordions,0.94019,-5.24765,-76.74559,10.00101,-20.12549,False
203,Bob,-27.95733,-15.350270000000002,0.39931,11.19204,7.98377,Bayesian Inference,-17.495720000000002,35.80564000000001,-79.61099,7.56631,-19.95535,False
669,Shoogee,8.123669999999999,-15.60106,-0.10252,4.15883,-4.13396,GMMs and Accordions,5.70899,1.3519,-72.95231,5.56727,-20.281370000000006,True
93,Shoogee,1.2046,-15.53057,-0.05734,-1.88879,-2.17208,Bayesian Inference,-12.91012,8.63861,-75.6601,5.8696,-20.18974,True
790,Bob,14.25785,-15.424879999999998,-0.6866899999999999,7.14657,-0.62653,GMMs and Accordions,11.2182,-25.37707,-79.88214,7.80857,-20.05234,True
68,Atsuto,-22.49687,-15.39401,0.33657,4.9443800000000016,6.5414900000000005,Bayesian Inference,4.69085,-13.820329999999998,-74.59123000000002,9.38145,-20.012220000000006,False
881,Bob,-17.08734,-15.45895,0.32365,9.50039,2.93604,Bayesian Inference,1.88504,9.32211,-76.50446,8.75619,-20.09663,False
284,Bob,-5.21764,-15.365429999999998,-0.24274,12.63674,-0.23698,Bayesian Inference,1.0869,-4.95834,-77.86547,5.98829,-19.97506,False
799,Jorg,-20.61811,-15.4497,0.40761,16.2698,-1.77929,Bayesian Inference,3.8548,21.7083,-80.08847,7.21431,-20.08461,False
434,Bob,-26.31326,-15.40628,0.47809,14.11743,-4.27037,Bayesian Inference,-20.29802,31.18129,-78.33317,9.38824,-20.028170000000006,False
153,Atsuto,-31.86928,-15.49839,0.8534,0.01793,-5.62436,Bayesian Inference,-12.74123,2.69434,-70.90809,6.37015,-20.14791,False
