,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
346,Atsuto,-6.36829,-15.4841,0.06204,21.5208,7.05777,Bayesian Inference,10.60999,14.11306,-76.28715,10.75577,-20.12933,False
347,Jorg,-34.39282,-15.35072,0.59183,12.48312,-2.85747,Bayesian Inference,-15.37737,-33.49548,-71.54451,5.19106,-19.95594,False
348,Shoogee,-4.18025,-15.527989999999999,0.09701,22.03021,-0.75971,Bayesian Inference,-22.3998,6.26529,-74.80451,5.5570900000000005,-20.18639,False
349,Bob,-35.95653,-15.364360000000001,0.6694399999999999,21.0851,-7.71478,Bayesian Inference,-12.82019,27.568340000000003,-80.72446,8.15255,-19.97366,False
350,Jorg,-18.26886,-15.36406,0.14248,11.2976,-0.20469,Bayesian Inference,-29.987679999999997,-64.54536,-77.65608,8.89959,-19.97328,False
351,Atsuto,-43.413540000000005,-15.34689,0.85149,10.37562,2.09026,Bayesian Inference,-0.78165,19.861060000000002,-72.39413,8.72057,-19.95095,False
352,Atsuto,-38.43651,-15.337439999999999,0.68187,-0.3849,-1.9587400000000001,GMMs and Accordions,6.54672,-24.620739999999998,-75.35319,6.82252,-19.938679999999998,False
353,Atsuto,-25.18786,-15.38065,0.38618,12.74095,-3.58952,Bayesian Inference,-2.85906,-11.41341,-79.08543,6.76815,-19.99485,False
354,Atsuto,-28.311429999999998,-15.43564,0.60448,21.25518,4.69634,Bayesian Inference,-8.44203,5.4033,-72.69842,9.85282,-20.06634,False
355,Atsuto,-5.0319199999999995,-15.424520000000001,-0.11354000000000002,20.165229999999998,-2.6825900000000003,Bayesian Inference,-1.05367,6.36902,-74.95084,8.51794,-20.05188,False
356,Jorg,-13.786220000000002,-15.450579999999999,0.20634,5.93145,-1.8082599999999998,Bayesian Inference,10.32142,-26.64483,-78.21082,8.173689999999999,-20.08575,False
357,Shoogee,1.96392,-15.583379999999998,0.04047,2.24896,-1.5848799999999998,GMMs and Accordions,-22.672810000000002,-4.73801,-76.87634,5.94351,-20.2584,True
358,Jorg,2.04069,-15.454,-0.25678,-16.61005,1.17439,Bayesian Inference,-17.87819,12.87465,-76.64634000000001,10.38242,-20.0902,True
359,Bob,-18.1676,-15.353179999999998,0.11465999999999998,23.86495,0.8323,Bayesian Inference,1.76059,-10.75032,-76.38889,7.4992,-19.95913,False
360,Atsuto,-11.83595,-15.47264,0.19860999999999998,-8.02913,-4.94693,GMMs and Accordions,-0.03411,-6.65988,-78.56092,7.593710000000001,-20.11443,False
361,Jorg,-28.230320000000003,-15.42404,0.5756100000000001,19.22018,2.3790400000000003,Bayesian Inference,-13.766470000000002,28.22557,-76.8923,8.057269999999999,-20.05125,False
362,Bob,10.490730000000001,-15.42203,-0.5811,5.46946,4.63822,GMMs and Accordions,-1.16998,21.0906,-78.97315,10.09977,-20.04863,True
363,Jorg,-2.28934,-15.45905,-0.11642999999999999,13.874270000000001,0.93835,Bayesian Inference,31.66463,31.57082,-78.71709,9.333919999999999,-20.09676,False
364,Bob,2.20402,-15.392510000000001,-0.40181999999999995,15.048070000000001,1.8466599999999997,GMMs and Accordions,-0.31045,9.34112,-78.96722,9.0779,-20.010270000000002,True
365,Atsuto,-29.72175,-15.43622,0.64776,6.698339999999999,5.44855,Bayesian Inference,5.0986199999999995,3.09091,-78.32475,9.09661,-20.06709,False
366,Shoogee,-5.79988,-15.467979999999999,0.00838,-3.4281900000000003,-1.6060299999999998,GMMs and Accordions,2.85734,-11.97764,-74.3277,5.4570300000000005,-20.10837,False
367,Atsuto,1.6043,-15.4664,-0.21553000000000003,12.20433,4.77766,GMMs and Accordions,-0.11389,-10.503630000000001,-77.7341,8.48593,-20.10632,True
368,Jorg,-36.30693,-15.37011,0.69299,-4.48768,-4.36279,GMMs and Accordions,11.76485,-26.52228,-76.80493,8.948089999999999,-19.98115,False
369,Bob,5.8185199999999995,-15.394570000000002,-0.50468,15.566529999999998,1.2939100000000001,GMMs and Accordions,9.7234,-25.83372,-78.49844,5.829359999999999,-20.01294,True
370,Atsuto,-34.75264,-15.388620000000001,0.68892,21.96838,-3.50199,Bayesian Inference,10.899610000000001,24.28882,-77.259,8.61059,-20.0052,False
371,Jorg,-19.28748,-15.35565,0.15362,15.39914,-5.49179,Bayesian Inference,3.0218599999999998,-17.71301,-75.00733000000001,4.54027,-19.96235,False
372,Bob,-31.711309999999997,-15.42614,0.68397,10.52668,4.38665,Bayesian Inference,12.59149,-5.27803,-78.07817,7.97658,-20.05398,False
373,Bob,-14.275279999999999,-15.48471,0.2987,15.0049,-5.737,Bayesian Inference,-6.71927,19.22144,-78.06295,6.56977,-20.13012,False
374,Atsuto,-3.8961099999999997,-15.4259,-0.14419,12.26287,7.428789999999999,Bayesian Inference,3.21909,-13.51556,-74.53314,8.624460000000001,-20.05367,False
375,Jorg,-20.023410000000002,-15.42433,0.33208000000000004,12.14672,2.4786900000000003,Bayesian Inference,-13.93583,-15.81906,-76.50565,11.93806,-20.05163,False
376,Atsuto,-10.85561,-15.49504,0.22050999999999998,15.39589,13.16736,Bayesian Inference,5.51544,-6.00002,-79.47604,5.41102,-20.14355,False
377,Jorg,-3.1286400000000003,-15.443629999999999,-0.12662,-5.96612,2.16541,GMMs and Accordions,-18.04158,7.05979,-75.49744,6.21359,-20.076710000000002,False
378,Bob,22.60267,-15.47606,-0.8183,23.5486,1.00825,GMMs and Accordions,17.23453,-37.17297,-77.52001,9.18165,-20.118879999999997,True
379,Atsuto,-31.145220000000002,-15.345139999999999,0.48246999999999995,5.033180000000001,0.9763799999999999,Bayesian Inference,0.48449,-7.338030000000001,-77.89780999999999,6.08526,-19.94868,False
380,Shoogee,-6.12174,-15.513110000000001,0.12085,14.224229999999999,-1.62954,Bayesian Inference,-6.87277,0.06568,-74.90531999999999,6.41549,-20.16705,False
381,Bob,-31.61585,-15.4773,0.79776,-5.34357,-2.18755,GMMs and Accordions,-3.56411,3.8178699999999997,-76.98923,7.157089999999999,-20.12048,False
382,Atsuto,-15.996260000000001,-15.459439999999999,0.2923,17.18723,1.6418599999999999,Bayesian Inference,-5.3573900000000005,9.63467,-76.93188,8.94245,-20.09727,False
383,Atsuto,-33.549009999999996,-15.383270000000001,0.6409199999999999,7.90377,1.5077,Bayesian Inference,-7.953460000000001,-18.03045,-78.39955,9.34572,-19.99825,False
384,Bob,-32.96953,-15.376610000000001,0.60849,0.38979,-7.409389999999999,Bayesian Inference,11.13902,-3.11286,-73.99526,12.02292,-19.98959,False
385,Jorg,-32.86593,-15.392929999999998,0.64262,24.68058,3.4052599999999997,Bayesian Inference,-12.334810000000001,1.43585,-71.59883,5.70604,-20.01081,False
386,Jorg,-27.08357,-15.353470000000002,0.38061999999999996,-12.92199,-3.97442,GMMs and Accordions,11.22585,-15.397960000000001,-77.92281,8.37375,-19.95952,False
387,Atsuto,-39.79213,-15.37669,0.8116800000000001,22.639789999999998,13.17719,Bayesian Inference,-15.25049,8.81007,-78.18368000000001,8.02938,-19.98969,False
388,Bob,-0.27619,-15.43865,-0.22284,18.72468,-10.32991,Bayesian Inference,-1.3781299999999999,4.23134,-76.8317,7.2587399999999995,-20.07024,False
389,Atsuto,-6.95754,-15.50964,0.13781,24.72689,-9.67083,Bayesian Inference,4.28062,25.69574,-77.92399,7.2157100000000005,-20.16254,False
390,Bob,13.21054,-15.396410000000001,-0.72043,5.036919999999999,2.43387,GMMs and Accordions,-26.130879999999998,47.15052,-76.34284,7.24626,-20.01533,True
391,Bob,7.82255,-15.45845,-0.41866000000000003,10.40281,-5.549169999999999,GMMs and Accordions,-3.80685,14.36728,-78.89652,6.1521,-20.09599,True
392,Atsuto,-28.47082,-15.47384,0.69629,16.10015,-2.8774599999999997,Bayesian Inference,-11.919210000000001,-4.6125300000000005,-74.31223,6.88823,-20.11599,False
393,Atsuto,-17.02369,-15.396170000000001,0.17864000000000002,25.72165,5.4295800000000005,Bayesian Inference,-7.39275,6.774710000000001,-77.70349,8.50738,-20.01503,False
394,Atsuto,-0.20973000000000003,-15.531,-0.01427,14.508529999999999,-1.8119299999999998,Bayesian Inference,3.6007800000000003,15.27634,-79.76883000000001,9.056569999999999,-20.19031,False
395,Bob,15.11803,-15.470310000000001,-0.6087,-9.311689999999999,-6.05698,Bayesian Inference,-12.98821,29.274820000000002,-78.17063,8.49589,-20.11141,True
396,Bob,-22.30892,-15.45754,0.4758,1.7552599999999998,1.54729,Bayesian Inference,6.47363,-8.88298,-78.93959,9.56219,-20.0948,False
397,Jorg,-35.71059,-15.41681,0.7817,-3.35373,-3.71141,GMMs and Accordions,2.61317,11.08788,-75.8114,6.40932,-20.04185,False
398,Atsuto,-5.98486,-15.497879999999999,0.08204,3.44545,-3.3410900000000003,Bayesian Inference,-3.9224699999999997,-11.88021,-78.52123,8.920869999999999,-20.14724,False
399,Bob,1.1201299999999998,-15.449129999999998,-0.24049,15.1596,6.97805,GMMs and Accordions,-21.84991,43.27321,-78.71986,7.639589999999999,-20.08387,True
400,Shoogee,1.86362,-15.540779999999998,-0.05367,-3.5951699999999995,-0.37254,Bayesian Inference,-15.151489999999999,18.455579999999998,-74.59659,6.49605,-20.203020000000002,True
401,Atsuto,-38.6324,-15.37752,0.7790699999999999,-6.871010000000001,-6.06292,GMMs and Accordions,2.00132,-26.09009,-73.75079000000001,8.26094,-19.990779999999997,False
402,Bob,8.129669999999999,-15.410570000000002,-0.53697,16.54151,-0.30030999999999997,GMMs and Accordions,-7.52101,5.83451,-79.26012,7.550160000000001,-20.033739999999998,True
403,Bob,17.49156,-15.43692,-0.75544,-2.56691,7.53308,Bayesian Inference,3.5733599999999996,-4.804869999999999,-77.61083,6.988460000000001,-20.068,True
404,Atsuto,-22.34749,-15.388010000000001,0.31843,1.10649,-0.6734,Bayesian Inference,-10.74705,10.13867,-76.01261,9.30626,-20.00441,False
405,Bob,-13.04568,-15.3678,-0.00442,8.4652,0.57722,Bayesian Inference,1.09762,-14.72424,-78.42931999999999,7.599069999999999,-19.97813,False
406,Jorg,5.52464,-15.46839,-0.32763000000000003,17.1235,4.16718,GMMs and Accordions,-0.08262,-10.96636,-76.12803000000001,7.95075,-20.10891,True
407,Atsuto,2.32459,-15.48799,-0.18773,17.53633,-1.89569,GMMs and Accordions,16.56338,-2.26416,-74.10345,7.312860000000001,-20.13439,True
408,Atsuto,0.79723,-15.477329999999998,-0.1666,7.44296,4.2069,GMMs and Accordions,-1.9967599999999999,-1.27715,-75.09629,5.82891,-20.12053,True
409,Jorg,-15.73497,-15.439979999999998,0.24015999999999998,15.49751,-2.2079,Bayesian Inference,11.922139999999999,30.07597,-78.16424,8.76497,-20.07197,False
410,Jorg,-39.00946,-15.39374,0.8272700000000001,4.83031,-1.33104,Bayesian Inference,19.05651,33.82154,-76.03025,10.44465,-20.011860000000002,False
411,Atsuto,-15.89954,-15.518889999999999,0.42495,-1.8666099999999999,-1.02562,GMMs and Accordions,-4.01651,13.55061,-71.73195,8.85417,-20.17455,False
412,Atsuto,-38.03419,-15.3496,0.6976100000000001,21.05772,-5.6547,Bayesian Inference,-7.0629,-9.76581,-73.58469000000001,7.673439999999999,-19.95447,False
413,Atsuto,-22.513070000000003,-15.374170000000001,0.2918,5.559819999999999,9.78991,Bayesian Inference,-7.81573,-25.84509,-76.26913,8.4817,-19.98641,False
414,Shoogee,-4.26414,-15.488470000000001,0.00939,12.28523,-0.44226000000000004,Bayesian Inference,2.68824,-87.07738,-76.00188,5.66789,-20.13501,False
415,Atsuto,-17.79232,-15.35995,0.11894,19.083460000000002,-1.18287,Bayesian Inference,1.7181099999999998,3.9343800000000004,-79.30547,7.76425,-19.96794,False
416,Atsuto,-9.92233,-15.52268,0.25575,5.3208,-0.11223,Bayesian Inference,-1.7366700000000002,-18.45416,-74.51059000000001,7.53861,-20.179479999999998,False
417,Jorg,-18.052989999999998,-15.41301,0.24764,19.10754,4.02041,Bayesian Inference,-19.754189999999998,28.74415,-75.15602,9.33053,-20.03691,False
418,Atsuto,-40.91114,-15.3409,0.76339,3.76568,6.0766,Bayesian Inference,5.45343,-11.28532,-75.23912,7.63725,-19.943170000000002,False
419,Bob,-20.77382,-15.47814,0.47708,3.1823799999999998,-0.3559,Bayesian Inference,9.73911,-12.43852,-77.01256,6.956639999999999,-20.121579999999998,False
420,Bob,-13.92012,-15.376079999999998,0.04048,6.8402,6.12385,Bayesian Inference,7.58518,-33.50031,-78.44,9.37088,-19.9889,False
421,Jorg,-0.80402,-15.39025,-0.31747,20.233520000000002,-8.388589999999999,Bayesian Inference,-13.931820000000002,5.3842099999999995,-72.69433000000001,4.35161,-20.00732,False
422,Bob,-26.13806,-15.44489,0.5609,8.85929,-4.0226,Bayesian Inference,2.28897,-20.29264,-76.97448,10.521510000000001,-20.07836,False
423,Atsuto,-30.2155,-15.4433,0.6785899999999999,7.965439999999999,-3.74405,Bayesian Inference,-7.190169999999999,-9.58822,-76.94605,7.20568,-20.07629,False
424,Atsuto,-30.547620000000002,-15.38904,0.56477,-9.91497,-2.08783,GMMs and Accordions,-9.50952,16.41285,-78.38803,7.391260000000001,-20.00575,False
425,Shoogee,6.0251,-15.57345,-0.10302,-6.08375,-3.11695,Bayesian Inference,7.882860000000001,-25.29883,-74.33787,6.43147,-20.24548,True
426,Jorg,-3.99411,-15.41134,-0.17447000000000001,-12.47741,1.91708,GMMs and Accordions,-3.80231,-14.18242,-76.91304000000001,8.12242,-20.03475,False
427,Jorg,-29.505879999999998,-15.403410000000001,0.5665399999999999,23.1463,-0.02419,Bayesian Inference,-17.09222,-22.00525,-78.18199,12.144589999999999,-20.02444,False
428,Bob,12.61823,-15.47986,-0.51255,14.234520000000002,1.85496,GMMs and Accordions,5.81631,-9.97287,-78.40418000000001,7.340210000000001,-20.123820000000002,True
429,Bob,12.53443,-15.502979999999999,-0.45735,17.33817,10.33566,GMMs and Accordions,10.139510000000001,-17.64915,-77.6777,8.75048,-20.15387,True
430,Bob,-31.042340000000003,-15.41555,0.63993,3.6962,-2.16593,Bayesian Inference,5.61915,-13.332139999999999,-76.69058000000001,9.44784,-20.04022,False
431,Atsuto,-17.2582,-15.37005,0.12607000000000002,22.79131,0.68592,Bayesian Inference,-14.18017,-14.677660000000001,-76.2246,9.47588,-19.981070000000003,False
432,Bob,7.977310000000001,-15.47966,-0.37493000000000004,9.25495,-0.48553,GMMs and Accordions,6.89355,-32.17181,-78.5385,5.874140000000001,-20.12356,True
433,Jorg,-40.41904,-15.36605,0.80608,1.3565399999999999,1.49528,Bayesian Inference,24.65383,-29.85763,-77.53063,5.3520900000000005,-19.97587,False
434,Atsuto,-5.087280000000001,-15.38442,-0.20332,-7.1706,-6.11754,GMMs and Accordions,0.9686600000000001,29.221629999999998,-73.92513000000001,7.212739999999999,-19.99975,False
435,Bob,-44.7149,-15.3378,0.86951,4.10593,2.79671,Bayesian Inference,7.77067,-16.97831,-78.87779,8.72408,-19.93915,False
436,Atsuto,-11.1314,-15.48035,0.19522,23.744629999999997,1.8140599999999998,Bayesian Inference,1.91095,10.92174,-76.71045,8.95613,-20.12446,False
437,Bob,15.06453,-15.40801,-0.7491399999999999,2.56968,-1.75983,GMMs and Accordions,-2.22732,3.6671099999999996,-79.88174000000001,5.89495,-20.03041,True
438,Atsuto,-9.41349,-15.492329999999999,0.17143,35.53147,-1.03203,Bayesian Inference,-13.962520000000001,-10.9457,-78.36967,9.818769999999999,-20.14003,False
439,Bob,-9.020480000000001,-15.485339999999999,0.14378,5.9989,-4.843,Bayesian Inference,6.2682,3.29647,-79.81002,7.34335,-20.13094,False
440,Atsuto,-24.896739999999998,-15.51736,0.68918,2.67784,3.17965,Bayesian Inference,6.9161399999999995,1.7327700000000001,-73.02147,6.59892,-20.17257,False
441,Bob,14.29468,-15.385670000000001,-0.77717,5.06747,3.9058900000000003,GMMs and Accordions,-0.891,0.3585,-77.84859,8.34084,-20.00137,True
442,Bob,-1.40937,-15.46047,-0.13938,1.158,-3.2842300000000004,Bayesian Inference,4.672219999999999,-4.94801,-77.01785,8.195739999999999,-20.09861,False
443,Bob,-26.313259999999996,-15.406279999999999,0.47808999999999996,14.117429999999999,-4.27037,Bayesian Inference,-20.29802,31.18129,-78.33317,9.38824,-20.028170000000003,False
444,Shoogee,-2.4201900000000003,-15.52691,0.04216,9.97607,-3.77092,Bayesian Inference,-1.47525,4.7102699999999995,-75.67945999999999,7.038069999999999,-20.18498,False
445,Atsuto,-4.0785599999999995,-15.44832,-0.08765,4.23813,-3.58828,Bayesian Inference,4.83969,17.24209,-77.70532,7.1372800000000005,-20.08282,False
447,Shoogee,4.4648699999999995,-15.590770000000001,-0.01711,-4.76817,-3.0283,Bayesian Inference,3.89965,-5.48303,-78.69065,6.114330000000001,-20.268,True
448,Jorg,-12.14897,-15.354029999999998,-0.062479999999999994,12.47194,7.649030000000001,Bayesian Inference,-4.53313,-1.6550200000000002,-77.74688,9.54197,-19.96024,False
449,Bob,-4.43541,-15.50051,0.04194,23.57989,-3.91885,Bayesian Inference,11.00191,-28.314740000000004,-77.98096,9.8139,-20.150660000000002,False
450,Atsuto,-37.53135,-15.40921,0.81855,-1.1571200000000001,5.89556,GMMs and Accordions,1.723,7.88205,-79.18875,8.26648,-20.03197,False
451,Atsuto,-18.45022,-15.417629999999999,0.27,16.93826,-4.26403,Bayesian Inference,5.95633,-14.867629999999998,-77.344,8.80475,-20.042920000000002,False
452,Atsuto,-30.484170000000002,-15.48352,0.77828,0.7893100000000001,0.28828000000000004,Bayesian Inference,-7.027939999999999,-9.86618,-77.94841,7.01233,-20.12858,False
453,Bob,-35.47938,-15.35774,0.64017,14.47928,2.08145,Bayesian Inference,-10.80824,13.680760000000001,-78.16999,8.615910000000001,-19.96507,False
454,Atsuto,-14.81771,-15.50066,0.35120999999999997,1.39354,2.63327,Bayesian Inference,9.70555,5.112080000000001,-72.45561,7.39115,-20.15086,False
455,Bob,-13.803220000000001,-15.363439999999999,0.0082,19.18679,-3.2599099999999996,Bayesian Inference,-12.89818,8.79006,-78.11633,10.02113,-19.972479999999997,False
456,Bob,-12.4293,-15.371429999999998,-0.014480000000000002,8.79152,-4.74884,Bayesian Inference,14.6967,-34.8472,-77.68789,8.91124,-19.98285,False
457,Atsuto,-25.90632,-15.515179999999999,0.71425,-11.213280000000001,1.30354,GMMs and Accordions,-6.24601,1.8514099999999998,-78.3548,6.51706,-20.16974,False
458,Shoogee,6.8423300000000005,-15.59269,-0.08348,-0.20840999999999998,-9.54885,Bayesian Inference,-13.786810000000001,40.70228,-74.88485,4.75856,-20.27049,True
459,Jorg,-2.18818,-15.4462,-0.14873,20.93923,-1.04518,Bayesian Inference,-12.46208,-33.62109,-77.7801,8.4738,-20.08006,False
460,Atsuto,-9.97345,-15.431239999999999,0.04881,12.24081,-3.9777199999999997,Bayesian Inference,9.521,12.60977,-75.78233,6.04865,-20.06061,False
461,Atsuto,-9.89707,-15.491439999999999,0.18378,-8.44888,-0.14337,GMMs and Accordions,4.703119999999999,10.01183,-78.18385,9.618730000000001,-20.13888,False
462,Bob,-16.80411,-15.43395,0.25823,7.34328,1.24698,Bayesian Inference,-3.39689,18.0376,-78.77688,7.00813,-20.06414,False
463,Shoogee,-5.18231,-15.510860000000001,0.08776,11.95027,1.9556099999999998,Bayesian Inference,9.60721,-5.72124,-75.01543000000001,3.98501,-20.16412,False
464,Atsuto,-3.42,-15.470270000000001,-0.05722000000000001,10.17127,7.3886,Bayesian Inference,0.9172,-4.3030800000000005,-78.74291,8.56906,-20.11134,False
465,Jorg,-18.03207,-15.425220000000001,0.27485,4.940519999999999,3.87806,Bayesian Inference,-0.1868,-27.16205,-77.02064,8.14242,-20.05278,False
466,Atsuto,-39.50849,-15.3583,0.76131,-3.96066,-4.2151,GMMs and Accordions,4.69155,-5.61463,-77.77853,7.64412,-19.96578,False
467,Bob,15.54164,-15.42424,-0.72635,2.66162,6.06062,GMMs and Accordions,19.85008,-27.53625,-78.84905,9.3248,-20.05151,True
468,Atsuto,-41.48137,-15.37771,0.8642700000000001,19.60012,-6.57596,Bayesian Inference,-14.660329999999998,1.51054,-74.11233,5.808730000000001,-19.991020000000002,False
469,Bob,-32.67394,-15.38788,0.62539,13.838510000000001,11.86582,Bayesian Inference,-7.22225,-9.37861,-78.53102,6.04225,-20.00424,False
470,Bob,-13.995989999999999,-15.37665,0.044039999999999996,15.93629,-0.90496,Bayesian Inference,-4.14609,19.91329,-79.6242,6.80968,-19.989639999999998,False
471,Bob,-15.66779,-15.421220000000002,0.1954,17.36407,-3.9278,Bayesian Inference,-0.50464,-10.5306,-80.39069,7.116389999999999,-20.04759,False
472,Atsuto,-22.90008,-15.41841,0.40418000000000004,11.302010000000001,-3.6664800000000004,Bayesian Inference,-7.7837,-16.294970000000003,-77.58252,8.14521,-20.04393,False
473,Jorg,-22.61536,-15.35568,0.25271,7.564010000000001,-8.126,Bayesian Inference,-1.41392,-2.23319,-76.853,10.86458,-19.96239,False
474,Bob,-1.8114599999999998,-15.43554,-0.18424000000000001,24.91775,1.46192,Bayesian Inference,5.44949,-14.06877,-76.05811,8.11312,-20.0662,False
475,Atsuto,-28.528140000000004,-15.43544,0.61045,6.062469999999999,7.208710000000001,Bayesian Inference,-4.49025,-15.28706,-73.36343000000001,9.40888,-20.06607,False
476,Shoogee,-3.57784,-15.486,-0.016640000000000002,0.43764,-2.61028,Bayesian Inference,-20.09747,20.80943,-76.81076999999999,7.190060000000001,-20.13181,False
477,Bob,-17.741770000000002,-15.39742,0.20284000000000002,12.6212,8.259910000000001,Bayesian Inference,4.15886,8.54515,-76.97921,7.9295100000000005,-20.01664,False
478,Jorg,-22.31081,-15.397160000000001,0.33821,2.57695,-6.46403,Bayesian Inference,-11.15729,31.228679999999997,-77.20069000000001,10.95674,-20.01631,False
479,Bob,-31.60722,-15.369270000000002,0.55123,12.32569,0.22574,Bayesian Inference,8.549389999999999,-21.716179999999998,-75.64326,7.94826,-19.98005,False
480,Atsuto,-5.44113,-15.462129999999998,-0.01563,-5.57106,-8.53864,GMMs and Accordions,10.22838,-5.293019999999999,-73.32676,9.78054,-20.10077,False
481,Shoogee,-0.68705,-15.57519,0.10067000000000001,7.19154,-4.14041,Bayesian Inference,17.866970000000002,-43.450179999999996,-76.99835,8.65313,-20.24775,False
482,Jorg,-6.790039999999999,-15.44389,-0.01708,13.57376,-1.19556,Bayesian Inference,0.50978,-10.02138,-77.39801999999999,10.00073,-20.07706,False
483,Bob,-6.628410000000001,-15.457070000000002,0.008159999999999999,2.06433,3.8208,Bayesian Inference,-2.60455,12.85679,-79.08368,11.485389999999999,-20.09419,False
484,Atsuto,-1.70015,-15.52685,0.02061,21.64079,-3.33068,Bayesian Inference,3.84234,-21.732670000000002,-72.52346,7.19247,-20.1849,False
485,Shoogee,0.73048,-15.541210000000001,-0.018969999999999997,19.45776,1.7784099999999998,GMMs and Accordions,3.9362,-2.50778,-75.12093,6.43593,-20.20358,True
486,Atsuto,2.5263,-15.52395,-0.11175999999999998,13.85755,-2.34903,GMMs and Accordions,-5.31848,12.19616,-72.23068,9.15911,-20.18114,True
487,Bob,1.05314,-15.49438,-0.13534000000000002,4.17512,-1.52377,GMMs and Accordions,-2.92373,-3.94415,-78.22095999999999,7.01548,-20.142689999999998,True
488,Atsuto,-27.941959999999998,-15.443660000000001,0.61175,11.25498,-5.80739,Bayesian Inference,0.5017,1.34509,-76.42519,6.08009,-20.07675,False
489,Jorg,-1.9575799999999999,-15.460070000000002,-0.12397000000000001,-2.68843,-3.16025,GMMs and Accordions,32.28582,-4.2941,-76.09295,6.796239999999999,-20.09809,False
490,Shoogee,-1.36745,-15.47874,-0.09897,25.12381,-2.745,Bayesian Inference,3.3144400000000003,4.68468,-75.59451,5.4248400000000006,-20.12236,False
491,Jorg,-35.10706,-15.42355,0.7791,23.33757,6.64314,Bayesian Inference,8.000910000000001,-20.20566,-76.66945,9.3877,-20.05061,False
492,Atsuto,4.59357,-15.51574,-0.19197999999999998,13.01406,-0.96865,GMMs and Accordions,-4.449990000000001,-23.38118,-74.10168,11.83951,-20.170460000000002,True
493,Atsuto,-9.669880000000001,-15.39839,-0.03512,14.64526,-6.909210000000001,Bayesian Inference,6.92382,11.30079,-75.08789,7.79018,-20.01791,False
494,Bob,-21.448529999999998,-15.3631,0.2349,19.85294,4.87271,Bayesian Inference,-10.034410000000001,18.65542,-77.59267,7.74498,-19.97203,False
495,Jorg,-45.02309,-15.326579999999998,0.85309,6.90247,-8.941880000000001,Bayesian Inference,-25.2781,-30.94766,-78.86346999999999,7.56889,-19.92456,False
496,Bob,-7.6313699999999995,-15.48785,0.10819000000000001,28.606070000000003,6.29772,Bayesian Inference,1.2617399999999999,-13.32805,-78.1862,5.081519999999999,-20.13421,False
497,Bob,-23.56328,-15.446079999999998,0.48699,6.99295,-0.47848,Bayesian Inference,15.26935,-21.8088,-77.17103,7.483510000000001,-20.0799,False
498,Atsuto,-37.69392,-15.365110000000001,0.72285,16.92898,6.02799,Bayesian Inference,-7.62391,2.42128,-75.27922,8.95377,-19.97464,False
499,Bob,-18.3739,-15.434439999999999,0.30605,30.29771,2.07251,Bayesian Inference,10.54393,-17.379920000000002,-77.5925,8.90708,-20.064770000000003,False
500,Shoogee,7.150810000000001,-15.58765,-0.10413,0.71501,3.14391,GMMs and Accordions,20.17336,-6.9791300000000005,-76.60961999999999,7.036510000000001,-20.26395,True
501,Jorg,-15.51039,-15.38011,0.09698,4.82792,6.05143,Bayesian Inference,-9.21235,27.83773,-77.88457,8.73657,-19.994139999999998,False
502,Jorg,-7.1517,-15.42276,-0.054470000000000005,12.78709,0.75789,Bayesian Inference,-6.01314,-29.05118,-78.26921999999999,6.949510000000001,-20.04959,False
503,Bob,20.76022,-15.45466,-0.8122699999999999,-15.19909,-0.03942,Bayesian Inference,-6.15736,10.72137,-79.42675,9.2918,-20.09106,True
504,Atsuto,-31.307909999999996,-15.48293,0.8014399999999999,10.74156,0.16662000000000002,Bayesian Inference,9.2426,-5.8430599999999995,-71.55096999999999,5.7448,-20.12781,False
505,Bob,21.59562,-15.49439,-0.74655,8.79546,-3.01136,GMMs and Accordions,1.75122,4.033119999999999,-77.95781,7.81005,-20.14271,True
506,Bob,4.6259,-15.45152,-0.33935,9.262089999999999,2.05444,GMMs and Accordions,7.11043,-19.02607,-77.56275,7.37898,-20.08698,True
507,Atsuto,-17.70512,-15.38137,0.16516,2.9734,5.33098,Bayesian Inference,0.5766,4.79133,-72.44625,6.943810000000001,-19.99578,False
508,Jorg,-25.694010000000002,-15.40335,0.45298999999999995,13.853179999999998,2.48787,Bayesian Inference,-11.90827,1.41096,-77.39362,7.09185,-20.02436,False
509,Shoogee,1.55036,-15.58417,0.054560000000000004,13.04295,-1.2055,GMMs and Accordions,14.333929999999999,-36.21566,-74.05367,6.89492,-20.259420000000002,True
510,Atsuto,-24.92458,-15.37004,0.35415,-19.4316,5.25321,GMMs and Accordions,-10.01857,6.0445199999999994,-79.43581,8.93037,-19.98105,False
511,Jorg,-13.56274,-15.35599,-0.01594,33.82674,4.23214,Bayesian Inference,8.02988,-16.59026,-73.09976999999999,6.791289999999999,-19.96279,False
512,Atsuto,-35.71295,-15.42082,0.79092,0.26748,-1.54505,Bayesian Inference,-2.20044,51.778929999999995,-74.3776,8.580919999999999,-20.04707,False
513,Bob,7.06475,-15.472129999999998,-0.36495,-7.8273600000000005,-3.66634,Bayesian Inference,-2.99726,5.92432,-79.97429,7.55165,-20.11376,True
514,Atsuto,7.852130000000001,-15.540529999999999,-0.23243000000000003,10.91,-1.72602,GMMs and Accordions,2.408,-11.26548,-78.28978000000001,6.63275,-20.20269,True
515,Atsuto,-20.08801,-15.44774,0.38739,2.47703,1.3314700000000002,Bayesian Inference,-11.53164,7.07255,-78.26782,7.7809,-20.08207,False
